frame,X,Y,Z,q1,q2,q3,q4,lat,lon
frame85,278.3125,-3.375,76.1875,0.59698486328125,-0.49066162109375,-0.37152099609375,0.5145263671875,32.88070523333333,-117.23384768333334
frame86,281.6875,-5.75,75.75,0.61334228515625,-0.51544189453125,-0.33636474609375,0.49493408203125,32.88069675,-117.23384143333334
frame87,284.0,0.125,75.9375,0.6199951171875,-0.48297119140625,-0.38165283203125,0.48651123046875,32.8806918,-117.23383981666667
frame88,279.6875,-0.375,77.375,0.5958251953125,-0.4779052734375,-0.4010009765625,0.5057373046875,32.8806918,-117.23383981666667
frame89,277.9375,-2.4375,76.6875,0.5885009765625,-0.4862060546875,-0.38818359375,0.516357421875,0.0,0.0
frame90,280.4375,-2.9375,77.1875,0.60186767578125,-0.5003662109375,-0.37109375,0.499755859375,32.880677033333335,-117.23383808333334
frame91,276.1875,-3.875,76.6875,0.5860595703125,-0.4906005859375,-0.37872314453125,0.52197265625,32.88063126666667,-117.23384478333334
frame92,283.4375,-6.0,78.125,0.60858154296875,-0.5343017578125,-0.3345947265625,0.48187255859375,32.88062608333333,0.0
frame93,282.0625,-2.0,81.6875,0.58795166015625,-0.52374267578125,-0.392578125,0.47528076171875,0.0,0.0
frame94,282.5625,-4.625,75.8125,0.61309814453125,-0.507080078125,-0.345703125,0.4974365234375,32.8806179,-117.23383006666667
frame95,278.875,-4.6875,79.0,0.5831298828125,-0.51434326171875,-0.37408447265625,0.50543212890625,32.8806179,-117.23383006666667
frame96,278.3125,-2.875,78.5,0.586181640625,-0.49920654296875,-0.388671875,0.506103515625,32.880609316666664,-117.23382708333334
frame97,275.0625,-5.125,81.1875,0.56268310546875,-0.5172119140625,-0.392822265625,0.51141357421875,0.0,0.0
frame98,282.4375,-1.6875,80.0,0.5986328125,-0.5133056640625,-0.3856201171875,0.47906494140625,32.88058075,0.0
frame99,281.9375,-3.9375,79.6875,0.595947265625,-0.52410888671875,-0.36688232421875,0.4853515625,32.88058075,-117.2338189
frame100,284.125,-3.125,-1968.4375,0.6068115234375,-0.5264892578125,-0.365234375,0.4703369140625,32.88058363333333,-117.23380535
frame101,283.6875,-4.1875,78.0,0.610107421875,-0.521240234375,-0.351318359375,0.482421875,32.880586683333334,-117.23379423333333
frame102,278.75,1.125,81.375,0.57562255859375,-0.4864501953125,-0.4345703125,0.49310302734375,0.0,0.0
frame103,278.0,-0.0625,82.125,0.5654296875,-0.49609375,-0.4320068359375,0.49755859375,32.88058756666667,-117.23377853333334
frame104,277.625,-1.5625,77.5625,0.58502197265625,-0.485107421875,-0.39678955078125,0.5147705078125,32.88046928333333,-117.23353833333333
frame105,281.375,-0.5625,80.25,0.59075927734375,-0.50262451171875,-0.40234375,0.486328125,0.0,0.0
frame106,276.0,0.0,78.0625,0.57861328125,-0.46728515625,-0.42144775390625,0.5189208984375,32.88044395,-117.2335296
frame107,272.125,1.0625,81.1875,0.54815673828125,-0.45916748046875,-0.46160888671875,0.52496337890625,0.0,0.0
frame108,274.125,0.375,80.6875,0.558837890625,-0.47198486328125,-0.44390869140625,0.517578125,0.0,0.0
frame109,269.0625,-2.4375,86.125,0.51312255859375,-0.5006103515625,-0.46527099609375,0.51922607421875,0.0,0.0
frame110,276.0625,1.125,86.125,0.54498291015625,-0.49786376953125,-0.46490478515625,0.48883056640625,32.880398633333336,-117.2335451
frame111,278.3125,0.375,-1962.5625,-1.43994140625,-0.5133056640625,-0.44390869140625,-1.51702880859375,0.0,0.0
frame112,283.4375,2.625,82.625,0.59271240234375,-0.49627685546875,-0.43304443359375,0.46356201171875,32.880342266666666,-117.2335601
frame113,275.5,4.5625,84.375,0.550048828125,-0.45941162109375,-0.48974609375,0.49652099609375,0.0,0.0
frame114,277.5625,1.125,84.8125,0.55535888671875,-0.50164794921875,-0.45330810546875,0.48419189453125,32.8803169,-117.233535
frame115,281.1875,0.9375,87.0625,0.5596923828125,-0.52386474609375,-0.44635009765625,0.4615478515625,32.88033386666667,-117.233514
frame116,274.9375,1.4375,87.1875,0.53173828125,-0.49627685546875,-0.4791259765625,0.49127197265625,0.0,0.0
frame117,268.5,2.125,84.6875,0.51739501953125,-0.4525146484375,-0.49835205078125,0.52838134765625,32.8803229,-117.23350108333334
frame118,269.75,0.5625,83.125,0.53094482421875,-0.465576171875,-0.4735107421875,0.52642822265625,32.88037425,-117.2335018
frame119,268.25,-0.1875,84.0,0.5159912109375,-0.46759033203125,-0.47955322265625,0.53399658203125,0.0,0.0
frame120,268.0,1.1875,82.8125,0.52032470703125,-0.44793701171875,-0.48583984375,0.5408935546875,0.0,0.0
frame121,263.125,-1.625,85.375,0.49188232421875,-0.46575927734375,-0.49310302734375,0.5458984375,32.88030331666667,-117.23349023333333
frame122,268.0,2.5,84.0,0.51580810546875,-0.44244384765625,-0.50189208984375,0.5350341796875,32.88030331666667,-117.23349023333333
frame123,273.75,0.5,85.5625,0.5367431640625,-0.49298095703125,-0.46923828125,0.49871826171875,0.0,0.0
frame124,269.3125,2.1875,86.6875,0.51171875,-0.462646484375,-0.50689697265625,0.51690673828125,32.8803007,-117.23346115
frame125,266.6875,1.0,85.0,0.50341796875,-0.45513916015625,-0.5013427734375,0.5367431640625,32.88030305,-117.23344285
frame126,278.3125,5.6875,87.125,0.54949951171875,-0.4754638671875,-0.49749755859375,0.4737548828125,32.880311516666666,-117.2334197
frame127,273.375,2.875,87.5,0.52471923828125,-0.47601318359375,-0.49932861328125,0.49871826171875,32.88032068333333,-117.23342208333334
frame128,263.4375,0.625,83.0625,0.49639892578125,-0.43505859375,-0.500732421875,0.5599365234375,0.0,0.0
frame129,264.125,1.75,83.125,0.50164794921875,-0.4288330078125,-0.50531005859375,0.5560302734375,0.0,0.0
frame130,267.75,5.8125,83.0,0.51934814453125,-0.41009521484375,-0.5220947265625,0.5380859375,0.0,0.0
frame131,261.0625,2.6875,86.5,0.47113037109375,-0.4188232421875,-0.5426025390625,0.55517578125,32.88032501666667,-117.23340573333333
frame132,244.625,-0.125,90.5,0.37738037109375,-0.38134765625,-0.59954833984375,0.5938720703125,32.880409316666665,-117.2333848
frame133,237.5625,1.3125,84.5,0.35546875,-0.3089599609375,-0.59820556640625,0.64837646484375,0.0,0.0
frame134,244.75,-0.1875,87.6875,0.38592529296875,-0.37408447265625,-0.58538818359375,0.60699462890625,32.880478866666664,-117.2333635
frame135,225.5625,1.6875,87.0,0.2767333984375,-0.2410888671875,-0.64337158203125,0.67181396484375,32.880478866666664,-117.2333635
frame136,215.0625,0.0,86.75,0.2193603515625,-0.20758056640625,-0.6549072265625,0.6927490234375,32.880449383333335,-117.23315078333333
frame137,207.8125,0.6875,84.875,0.1778564453125,-0.15289306640625,-0.65789794921875,0.71563720703125,32.88044051666667,-117.2331351
frame138,201.75,-2.75,88.625,0.1346435546875,-0.16278076171875,-0.6787109375,0.703369140625,32.88044051666667,-117.2331351
frame139,191.5625,1.125,84.0,0.07489013671875,-0.0533447265625,-0.66796875,0.73846435546875,32.88044051666667,-117.2331351
frame140,182.6875,0.125,84.3125,0.0184326171875,-0.01397705078125,-0.67095947265625,0.74114990234375,0.0,0.0
frame141,184.8125,-2.8125,83.9375,0.030517578125,-0.06011962890625,-0.6663818359375,0.7425537109375,32.88039988333333,-117.23314036666666
frame142,181.375,-1.875,84.6875,0.006103515625,-0.0284423828125,-0.67401123046875,0.7381591796875,32.880396166666664,-117.23313118333333
frame143,185.125,-3.4375,84.5625,0.03399658203125,-0.07342529296875,-0.66998291015625,0.7379150390625,32.88037475,-117.23312446666667
frame144,185.75,0.4375,78.5625,0.039306640625,-0.03118896484375,-0.63409423828125,0.77166748046875,32.88036345,0.0
frame145,182.0,-3.5,78.4375,0.013427734375,-0.051025390625,-0.6302490234375,0.77459716796875,32.88036345,0.0
frame146,184.375,-3.3125,75.5,0.02880859375,-0.0599365234375,-0.61065673828125,0.78912353515625,32.88036345,-117.23311145
frame147,187.4375,-1.5625,76.6875,0.05157470703125,-0.059814453125,-0.61834716796875,0.78192138671875,0.0,0.0
frame148,180.375,-3.0,74.1875,0.00555419921875,-0.0343017578125,-0.6025390625,0.79730224609375,32.880378066666665,-117.23308483333334
frame149,178.125,-1.6875,76.4375,-0.01165771484375,-0.009033203125,-0.61859130859375,0.78558349609375,32.880379633333334,-117.23306933333333
frame150,182.9375,-2.5,76.625,0.02197265625,-0.04534912109375,-0.6185302734375,0.78411865234375,32.880372683333334,-117.23305758333333
frame151,190.75,-1.5625,79.1875,0.0736083984375,-0.07867431640625,-0.63323974609375,0.76641845703125,0.0,0.0
frame152,185.0,0.3125,79.875,0.03253173828125,-0.02374267578125,-0.64068603515625,0.7667236328125,0.0,0.0
frame153,182.5625,0.0,76.8125,0.01116943359375,-0.01263427734375,-0.6202392578125,0.78424072265625,32.88034833333333,0.0
frame154,178.375,-0.4375,78.25,-0.00909423828125,0.00433349609375,-0.63275146484375,0.7742919921875,32.8803293,-117.23303525
frame155,179.125,0.125,80.125,-0.0030517578125,0.0057373046875,-0.6446533203125,0.76446533203125,32.88032166666667,-117.23302598333333
frame156,183.9375,1.625,80.0,0.02728271484375,-0.003173828125,-0.64312744140625,0.7652587890625,32.880349433333336,-117.23301841666667
frame157,183.375,-0.0625,79.875,0.02130126953125,-0.02178955078125,-0.64178466796875,0.76629638671875,32.88037175,-117.23301803333334
frame158,181.4375,-1.875,78.3125,0.0101318359375,-0.029052734375,-0.6314697265625,0.7747802734375,0.0,0.0
frame159,176.75,-3.8125,78.875,-0.0218505859375,-0.02532958984375,-0.63592529296875,0.77099609375,0.0,0.0
frame160,180.3125,1.125,80.0,0.00115966796875,-1.98822021484375,-0.649658203125,0.7745361328125,32.880396,0.0
frame161,184.875,0.6875,78.375,0.03369140625,-0.02020263671875,-0.6328125,0.7733154296875,32.8804396,-117.23300021666667
frame162,179.875,0.3125,78.625,0.00543212890625,0.00262451171875,-0.6318359375,0.77508544921875,32.880469133333335,-117.23298963333333
frame163,179.9375,0.0625,80.5,-0.0018310546875,0.00115966796875,-0.645751953125,0.7635498046875,32.88047705,-117.23298015
frame164,177.6875,0.1875,79.125,-0.0101318359375,0.012451171875,-0.6380615234375,0.769775390625,32.88051943333333,-117.23297105
frame165,184.3125,0.0,85.25,0.02984619140625,-0.02532958984375,-0.67633056640625,0.735595703125,32.88053905,0.0
frame166,179.625,2.3125,81.8125,-0.00262451171875,0.03021240234375,-0.654541015625,0.75537109375,32.88053905,0.0
frame167,171.875,-0.8125,84.4375,-0.05084228515625,0.0364990234375,-0.6707763671875,0.739013671875,32.88053905,0.0
frame168,171.8125,-1.0,80.5,-0.05255126953125,0.02923583984375,-0.6431884765625,0.7633056640625,32.88054841666667,-117.23296245
frame169,184.75,-1.4375,85.0625,0.0308837890625,-0.04461669921875,-0.6741943359375,0.736572265625,32.880747166666666,-117.23273018333333
frame170,186.0,0.1875,79.375,0.03985595703125,-0.03009033203125,-0.63714599609375,0.76910400390625,32.880747166666666,-117.23273018333333
frame171,183.8125,1.9375,81.25,0.0264892578125,0.0013427734375,-0.6512451171875,0.7584228515625,32.88076155,-117.23270115
frame172,175.375,1.5625,84.5625,-0.02996826171875,0.04449462890625,-0.6702880859375,0.74017333984375,0.0,0.0
frame173,183.0625,0.6875,80.3125,0.0230712890625,-0.01055908203125,-0.64447021484375,0.76422119140625,0.0,0.0
frame174,173.375,-0.5625,84.3125,-0.04388427734375,0.03057861328125,-0.67047119140625,0.74005126953125,32.8807869,-117.2326922
frame175,181.0,0.0625,81.25,0.0059814453125,-0.00469970703125,-0.6502685546875,0.75970458984375,32.88081895,-117.23269643333333
frame176,173.75,-0.6875,82.25,-0.04229736328125,0.0277099609375,-0.655029296875,0.75390625,0.0,0.0
frame177,157.9375,-2.0625,79.9375,-0.145263671875,0.09686279296875,-0.6324462890625,0.75469970703125,0.0,0.0
frame178,160.1875,-2.75,73.9375,-0.1427001953125,0.07366943359375,-0.59686279296875,0.7861328125,32.88089276666667,-117.23269248333334
frame179,155.8125,-3.3125,73.3125,-0.1646728515625,0.09063720703125,-0.5882568359375,0.78656005859375,32.88089276666667,-117.23269248333334
frame180,163.5625,0.875,71.875,-0.11962890625,0.0965576171875,-0.58050537109375,0.79962158203125,0.0,0.0
frame181,163.875,2.25,78.875,1.89129638671875,0.11328125,-0.6260986328125,0.7637939453125,0.0,0.0
frame182,167.1875,0.75,83.25,-0.0831298828125,0.08270263671875,-0.65924072265625,0.74273681640625,0.0,0.0
frame183,157.25,0.625,76.1875,-0.15435791015625,-1.870849609375,-0.6036376953125,0.77142333984375,0.0,0.0
frame184,143.9375,0.1875,78.25,-0.2403564453125,0.197021484375,-0.5999755859375,0.7371826171875,32.88089265,-117.23266663333334
frame185,143.3125,-0.5625,78.8125,-0.2449951171875,0.19476318359375,-0.6043701171875,0.732666015625,32.880895583333334,-117.2326483
frame186,144.3125,-0.9375,89.8125,-0.22308349609375,0.189453125,-0.6346435546875,0.72747802734375,32.88090161666667,-117.23263716666666
frame187,142.9375,1.0,81.4375,-0.242431640625,0.220458984375,-0.61236572265625,0.719482421875,32.88090003333333,-117.23263046666666
frame188,139.8125,1.375,81.625,-0.2593994140625,0.2401123046875,-0.60760498046875,0.7113037109375,0.0,0.0
frame189,131.3125,-0.625,81.625,-0.31005859375,0.26220703125,-0.59881591796875,0.6903076171875,32.88090003333333,-117.23263046666666
frame190,135.4375,0.875,80.6875,-0.2867431640625,0.2559814453125,-0.59722900390625,0.7039794921875,0.0,0.0
frame191,135.4375,-1.25,85.0625,-0.278076171875,0.2421875,-0.63116455078125,0.68243408203125,32.88093071666667,-117.232628
frame192,131.8125,1.0625,84.875,-0.30047607421875,0.287353515625,-0.6177978515625,0.674560546875,32.880924533333335,-117.23262983333333
frame193,132.625,4.4375,81.1875,-0.30865478515625,0.3099365234375,-0.572998046875,0.69305419921875,32.88093163333333,-117.23261988333333
frame194,129.9375,2.75,83.0,-0.31634521484375,0.31011962890625,-0.58526611328125,0.67913818359375,32.88094516666666,-117.23261153333333
frame195,123.1875,2.1875,83.75,-0.355712890625,0.33935546875,-0.5755615234375,0.6534423828125,0.0,0.0
frame196,123.875,2.25,83.25,-0.3472900390625,0.33599853515625,-0.574462890625,0.66070556640625,32.88094516666666,-117.23261153333333
frame197,124.8125,2.75,84.9375,-0.345703125,0.33990478515625,-0.58306884765625,0.65191650390625,32.8809508,-117.23260716666667
frame198,119.375,0.4375,85.6875,-0.3695068359375,0.34808349609375,-0.58447265625,0.63299560546875,0.0,0.0
frame199,113.5625,1.9375,85.0,-0.4080810546875,0.394287109375,-0.55126953125,0.61163330078125,32.880942516666664,-117.2326041
frame200,105.8125,0.3125,84.4375,1.55523681640625,0.41485595703125,-0.54058837890625,0.5938720703125,32.880942516666664,-117.2326041
frame201,103.125,2.0,82.4375,-0.46826171875,0.42779541015625,-0.501220703125,0.58868408203125,32.8811797,-117.23251615
frame202,101.9375,3.5625,83.625,-0.46893310546875,0.45147705078125,-0.491455078125,0.57855224609375,32.881183316666664,-117.23251003333333
frame203,96.4375,1.25,84.75,-0.49395751953125,0.4608154296875,-0.49908447265625,0.5498046875,32.881204616666665,0.0
frame204,94.0,0.0625,84.625,-0.5098876953125,0.4638671875,-0.48919677734375,0.53436279296875,32.881204616666665,0.0
frame205,86.5625,-2.3125,84.8125,-0.53857421875,0.47247314453125,-0.48236083984375,0.50396728515625,32.881204616666665,-117.23251805
frame206,97.5,4.5,85.0,-0.483642578125,0.48236083984375,-0.4737548828125,0.55584716796875,0.0,0.0
frame207,102.0,3.0625,81.5,-0.47564697265625,0.43695068359375,-0.48468017578125,0.58984375,32.881196816666666,-117.23253851666666
frame208,94.6875,1.375,83.125,-0.50714111328125,0.461181640625,-0.47674560546875,0.55029296875,32.88118791666667,-117.23254968333333
frame209,96.125,3.3125,81.3125,-0.5050048828125,0.46319580078125,-0.4593505859375,0.56512451171875,32.8811519,-117.23255265
frame210,92.4375,3.0,81.5625,-0.52276611328125,0.474853515625,-0.44720458984375,0.548828125,0.0,0.0
frame211,80.5,0.5,84.3125,-0.56536865234375,0.51458740234375,-0.42999267578125,0.4803466796875,32.8811519,-117.23255265
frame212,81.1875,0.8125,82.75,-0.56890869140625,0.508544921875,-0.42376708984375,0.488037109375,32.88118971666667,-117.23254283333333
frame213,80.875,-0.25,87.75,-0.54937744140625,0.52362060546875,-0.452880859375,0.46783447265625,0.0,0.0
frame214,81.25,-1.1875,84.375,-0.5614013671875,0.4996337890625,-0.44921875,0.48309326171875,32.88126356666667,-117.23254423333333
frame215,78.125,3.1875,82.6875,-0.5826416015625,0.5345458984375,-0.3863525390625,0.474853515625,32.8812748,-117.23255215
frame216,74.875,1.5625,77.625,-0.62109375,0.50946044921875,-0.36419677734375,0.47119140625,32.8812748,-117.23255215
frame217,64.5625,-2.5625,82.9375,-0.63360595703125,0.54364013671875,-0.3778076171875,0.4002685546875,32.88129865,-117.23255463333334
frame218,69.25,-2.5,82.625,-0.61517333984375,0.52398681640625,-0.40350341796875,0.42913818359375,32.881317816666666,-117.23255655
