frame,X,Y,Z,q1,q2,q3,q4,lat,lon
frame201,19.375,-3.125,92.8125,-0.67938232421875,0.70703125,-0.16046142578125,0.11279296875,32.87984665,-117.23675348333333
frame202,8.1875,-3.9375,86.0625,-0.72991943359375,0.67529296875,-0.09210205078125,0.0518798828125,32.879851566666666,-117.23674958333334
frame203,3.625,-4.5,91.8125,-0.69415283203125,0.71551513671875,-0.07635498046875,0.02020263671875,0.0,0.0
frame204,343.875,-4.8125,83.0625,-0.74090576171875,0.66217041015625,0.03704833984375,-0.1058349609375,32.8799616,-117.23652541666667
frame205,339.8125,-4.0,83.125,-0.73590087890625,0.6605224609375,0.0704345703125,-0.13140869140625,0.0,0.0
frame206,346.5625,1.3125,84.125,-0.7374267578125,0.6632080078125,0.09393310546875,-0.087158203125,0.0,0.0
frame207,345.3125,-3.0,85.8125,-0.7259521484375,0.6795654296875,0.0499267578125,-0.09356689453125,32.87995745,-117.23651041666666
frame208,354.5625,-5.9375,84.1875,-0.7412109375,0.66900634765625,-0.03778076171875,-0.03997802734375,0.0,0.0
frame209,357.1875,-4.6875,87.1875,-0.7235107421875,0.68890380859375,-0.03912353515625,-0.0184326171875,32.87997085,-117.23650541666666
frame210,358.5,-3.0,84.3125,-0.74066162109375,0.6712646484375,-0.0279541015625,-0.00848388671875,32.87996663333333,-117.23648416666667
frame211,357.75,-4.8125,82.4375,-0.75201416015625,0.65740966796875,-0.04498291015625,-0.01422119140625,0.0,0.0
frame212,8.5625,-2.8125,83.5,-0.74310302734375,0.661865234375,-0.08062744140625,0.0567626953125,32.880003083333335,-117.23648268333334
frame213,1.8125,-5.0625,85.125,-0.7349853515625,0.67449951171875,-0.06915283203125,0.0072021484375,32.880003083333335,-117.23648268333334
frame214,1.3125,-4.625,84.5,-0.73974609375,0.66986083984375,-0.0633544921875,0.00885009765625,0.0,0.0
